117,0,1
27,0,1
105,0,3
76,2,3
118,0,3
10,2,3
88,2,2
95,2,3
100,2,2
119,2,3
96,1,3
21,1,2
0,1,3
21,1,1
3,1,3
46,1,3
120,1,3
97,0,3
85,1,3
121,1,3
42,1,3
92,1,3
64,1,2
16,2,1
12,0,3
27,0,1
118,0,2
105,0,3
13,0,3
28,0,1
13,0,3
21,0,3
6,0,3
26,0,1
27,0,1
21,0,2
6,0,3
67,0,1
56,0,2
13,0,3
86,0,3
52,1,3
14,0,1
4,0,3
30,0,2
101,0,2
124,0,2
77,0,3
63,0,3
76,0,2
42,0,1
29,0,3
66,0,2
87,0,2
125,0,3
126,0,3
20,0,1
32,0,2
129,0,2
13,0,3
8,2,3
44,2,3
25,2,3
26,1,3
66,2,3
29,2,3
71,2,3
43,2,2
87,2,2
29,2,3
41,2,3
123,1,2
27,1,3
26,1,2
63,1,3
70,1,2
63,1,2
94,1,3
50,1,3
7,1,3
15,1,3
49,1,3
93,1,2
61,0,3
111,0,3
12,1,3
20,2,2
53,0,1
27,2,3
4,0,3
3,0,3
36,0,3
105,0,3
20,0,1
114,0,3
7,0,3
1,0,3
30,0,3
63,0,2
3,0,3
65,0,3
95,0,3
95,0,3
82,0,3
21,2,3
27,0,3
125,2,3
13,2,3
71,2,3
21,2,3
104,2,3
3,2,3
6,2,3
95,2,3
24,2,3
24,2,3
84,2,3
88,2,3
70,2,3
20,2,3
56,2,1
10,2,3
19,1,3
26,1,1
103,1,3
20,1,2
83,1,2
36,1,3
98,1,3
52,1,3
21,1,3
27,1,3
131,1,3
13,2,3
30,1,2
13,1,3
50,1,3
7,1,3
4,1,3
13,1,3
13,1,2
110,1,3
51,0,3
20,0,2
65,0,3
10,0,2
10,0,3
20,0,3
4,0,3
27,0,2
7,0,3
61,0,3
25,0,3
13,0,2
27,0,3
24,0,3
28,0,3
87,0,3
87,0,3
5,0,3
20,0,1
14,0,3
26,0,2
121,0,3
22,2,3
19,1,3
13,1,3
132,0,3
13,0,3
19,1,3
1,1,3
20,1,3
20,1,3
102,2,3
20,2,2
35,1,3
20,1,2
13,1,2
114,0,3
17,0,3
3,0,3
94,0,3
66,0,1
105,0,1
71,0,3
79,0,3
79,0,3
80,0,1
12,0,2
2,0,1
6,0,1
30,0,3
41,0,3
133,0,1
41,0,1
19,0,3
59,0,2
10,0,3
28,0,3
113,0,3
7,0,1
3,1,2
25,0,3
111,0,2
104,0,3
96,0,3
18,0,3
18,2,2
21,0,2
27,0,1
67,1,3
11,1,3
32,1,2
95,1,2
45,1,3
134,1,2
52,1,3
25,1,3
25,1,3
60,0,1
13,0,3
31,0,3
33,0,3
9,2,3
26,0,2
39,0,1
10,0,1
40,0,3
49,2,1
21,1,3
13,0,3
36,1,2
105,1,3
56,0,3
66,0,2
12,0,1
21,2,3
105,0,2
32,2,2
27,2,3
84,2,3
64,2,2
10,2,2
28,2,3
111,2,3
50,2,3
18,2,3
12,2,3
1,2,3
102,1,2
21,1,2
4,1,3
79,1,2
25,1,3
27,1,3
94,1,2
13,1,3
12,1,3
41,1,3
21,1,2
26,0,1
26,0,1
136,0,3
13,0,3
4,0,2
37,0,3
5,0,1
32,0,3
34,0,3
8,0,2
25,0,1
41,0,1
27,0,3
66,0,3
28,0,1
1,0,2
48,0,3
59,0,2
59,0,3
27,0,3
20,0,3
8,0,3
21,0,2
27,2,3
41,0,2
54,2,3
59,2,1
49,2,2
44,2,2
27,1,2
82,1,3
61,1,3
61,1,2
27,1,3
27,1,3
13,1,3
27,1,2
4,1,3
50,1,3
13,1,3
105,0,3
34,0,2
27,0,2
138,0,3
20,0,1
139,0,3
24,0,3
50,0,3
53,0,3
40,0,1
33,0,1
6,0,3
93,0,2
13,0,2
29,0,3
14,0,3
13,0,1
18,0,3
131,0,2
101,0,3
28,0,3
82,0,2
84,0,3
26,0,3
10,2,3
29,2,3
69,2,2
35,1,2
40,1,3
100,2,3
25,2,3
10,1,3
42,1,3
109,1,3
26,1,3
50,1,2
61,1,3
130,1,1
121,1,3
18,1,3
90,1,2
98,1,2
23,2,3
112,0,3
42,2,3
83,1,3
73,0,2
122,0,3
4,0,2
15,0,3
7,0,3
20,0,2
25,2,3
35,1,3
42,0,1
5,0,1
110,0,1
9,2,3
27,2,3
77,0,2
21,0,3
20,0,3
27,0,3
60,0,2
74,0,2
3,0,1
7,0,3
59,0,3
2,0,3
2,0,3
21,2,1
40,0,2
7,0,2
27,0,3
110,0,1
35,0,2
70,0,3
59,0,3
102,0,3
100,0,3
11,2,2
10,2,3
96,2,2
41,1,3
34,1,2
63,1,3
11,1,2
14,1,3
20,1,3
16,1,2
109,0,1
3,0,3
77,1,3
0,1,3
93,1,3
108,0,2
26,0,3
78,1,3
11,1,3
104,1,3
104,1,2
3,0,3
25,0,3
25,0,3
40,0,2
44,0,3
76,0,1
89,0,2
52,0,1
7,0,2
4,0,1
1,0,3
64,0,3
18,1,2
74,1,3
62,1,2
6,0,3
1,0,2
1,0,3
64,0,3
90,0,2
137,0,3
22,0,3
76,2,3
94,2,3
35,0,3
42,2,3
105,1,3
31,1,2
16,2,3
21,2,3
19,1,3
77,1,3
60,1,3
114,1,2
13,0,2
92,1,3
76,1,3
3,0,2
133,0,3
140,0,2
7,0,3
7,0,3
10,0,2
67,2,3
3,0,3
26,0,3
34,2,1
53,0,2
72,2,3
22,2,3
7,2,2
12,2,3
112,2,3
27,1,3
3,2,3
102,1,3
89,1,3
76,1,2
98,1,3
113,1,3
83,1,3
10,0,3
9,0,3
25,0,3
3,0,3
19,0,1
21,0,1
35,0,3
66,0,1
11,0,3
50,0,3
1,0,3
41,0,3
3,0,2
21,0,1
21,0,1
63,0,2
1,0,2
88,0,1
86,0,3
142,0,2
49,0,2
27,2,3
2,2,3
67,2,3
10,2,2
3,2,2
10,1,3
18,1,3
22,1,3
7,1,3
92,1,3
66,1,1
135,1,3
22,1,3
22,1,3
67,1,1
144,1,3
114,1,3
26,1,3
40,0,3
19,0,3
58,0,3
10,0,1
13,0,3
98,0,3
51,0,3
75,0,3
32,0,2
94,0,3
30,0,3
35,0,1
30,0,2
14,0,3
21,0,3
66,0,3
100,0,3
81,0,3
81,0,3
25,0,3
35,0,3
17,0,3
37,0,2
81,0,3
44,0,2
96,0,2
12,0,2
99,0,1
14,0,3
26,0,3
64,0,3
21,2,3
128,1,2
64,0,2
52,2,1
4,2,2
114,2,2
94,2,3
24,2,2
41,2,3
10,2,3
47,2,3
4,2,3
114,2,3
25,2,3
79,1,3
79,1,3
28,1,3
25,2,3
14,1,3
3,1,3
10,1,3
10,1,3
65,1,3
22,1,3
26,1,3
13,0,3
10,0,1
36,0,2
41,0,3
3,0,3
36,0,1
99,0,2
19,0,3
51,0,3
93,0,1
20,0,2
21,0,2
29,0,3
20,0,3
66,0,1
44,0,3
1,0,3
32,0,3
78,0,3
23,0,1
78,0,2
77,0,2
22,0,3
52,0,3
2,0,3
25,0,3
52,0,3
28,2,3
42,2,3
3,0,3
100,0,2
27,2,3
52,2,3
20,2,3
18,2,3
14,2,3
67,2,1
102,2,3
25,2,3
62,1,2
18,1,3
50,1,3
90,1,3
11,1,3
86,1,1
52,1,3
19,1,3
13,1,2
70,1,3
13,1,3
53,0,3
22,0,1
20,0,1
13,1,3
22,0,2
58,2,3
131,2,2
28,0,1
44,0,1
74,0,3
53,0,2
7,0,2
21,0,3
21,0,3
27,0,3
7,0,1
90,0,3
121,0,3
90,0,2
21,0,3
27,0,3
96,0,2
24,0,2
6,0,3
29,0,3
121,0,3
67,2,2
42,2,3
20,2,1
119,2,3
30,2,3
32,1,1
18,0,3
32,0,3
77,1,3
38,1,2
3,1,3
67,1,3
118,1,3
28,1,3
26,1,3
100,0,2
129,0,2
94,0,3
59,0,2
132,0,1
11,0,3
39,0,1
119,0,2
14,0,2
102,0,2
21,0,2
2,0,3
52,0,1
121,0,3
20,0,3
38,0,2
2,0,2
79,0,2
20,0,3
13,0,1
15,0,2
28,0,2
50,0,3
27,0,3
22,0,1
113,0,2
41,0,3
22,0,1
8,0,3
77,0,2
90,2,3
28,2,3
43,2,2
96,2,2
60,2,2
7,2,1
46,0,3
36,0,1
17,2,3
50,2,3
41,0,3
63,1,2
136,1,3
25,1,3
41,1,3
133,1,3
29,1,3
6,1,3
104,1,1
106,1,3
12,1,3
32,1,3
36,1,2
32,1,3
142,1,2
49,1,3
13,1,3
24,1,3
133,0,1
85,0,3
12,0,3
9,0,1
52,0,1
22,0,3
149,0,2
21,0,3
118,0,2
10,0,3
21,0,3
129,0,1
82,0,3
103,0,1
5,1,3
20,0,3
70,0,3
148,0,2
148,0,2
111,0,2
27,0,3
105,2,2
27,2,2
39,2,3
39,2,3
54,0,1
135,2,3
17,1,3
17,1,3
41,1,3
105,1,3
13,1,3
64,1,3
60,1,3
34,1,3
30,1,1
7,1,3
101,0,3
104,1,1
43,1,2
84,1,3
8,1,3
31,1,3
6,1,3
31,1,3
28,1,3
18,1,3
106,1,3
28,1,3
49,0,3
2,0,3
100,0,3
10,0,3
12,0,1
26,0,2
21,0,2
96,0,3
35,0,1
105,0,3
6,0,2
65,0,3
35,0,2
26,0,3
93,0,2
14,0,3
68,0,3
85,0,3
16,0,3
25,0,3
3,0,2
11,0,2
13,0,3
114,0,3
103,0,1
10,0,3
7,0,3
17,2,2
65,2,3
35,2,1
27,2,3
18,0,3
27,0,3
46,2,3
10,2,3
27,2,3
5,2,2
21,2,3
4,2,3
52,2,3
59,1,2
65,1,3
65,1,3
6,1,3
41,2,3
25,1,3
10,1,3
20,1,2
102,1,3
13,1,1
60,1,2
67,2,3
64,2,3
105,2,3
18,2,3
62,2,3
22,1,3
14,1,3
91,2,2
42,1,3
36,1,3
1,1,3
118,0,2
114,1,3
27,0,3
1,0,3
8,0,3
1,0,3
105,0,3
133,0,3
17,0,1
19,0,1
56,0,3
41,0,2
21,0,2
1,0,1
115,0,2
28,0,2
95,0,3
23,0,3
136,0,3
56,0,3
122,0,2
115,0,2
0,0,3
25,0,3
75,2,3
136,0,3
23,0,3
13,0,2
27,0,3
28,0,3
7,0,3
67,0,1
25,1,3
35,1,3
25,0,1
27,0,3
51,0,2
32,0,1
82,0,3
102,0,3
0,2,2
19,2,1
128,0,2
20,2,2
5,2,3
66,1,2
45,1,3
45,1,3
22,1,2
1,1,3
87,1,3
29,1,3
27,1,1
20,1,1
21,1,3
6,1,2
11,1,3
7,0,2
4,1,2
75,1,3
75,1,2
7,0,2
7,0,1
0,0,3
28,0,3
11,0,1
19,0,2
14,0,2
84,0,2
20,0,3
28,0,2
78,0,3
60,0,2
38,0,3
65,0,3
14,0,1
34,0,2
100,0,2
27,0,2
130,0,1
101,0,3
88,0,3
27,0,3
110,0,3
53,0,3
21,1,2
53,0,2
29,0,3
109,0,2
13,0,2
10,0,3
19,0,3
97,0,3
7,0,3
61,0,2
41,0,3
95,0,3
89,0,3
82,0,3
22,0,3
114,0,3
28,0,3
4,0,3
34,2,3
43,2,2
67,0,2
14,0,3
18,0,3
25,2,3
25,2,3
8,2,3
64,2,3
100,2,3
14,2,3
105,2,3
118,2,2
28,2,3
51,2,3
10,1,3
104,1,3
26,2,3
19,1,2
41,1,3
10,1,3
100,1,3
6,1,3
109,2,3
18,1,3
87,1,3
14,1,3
3,1,2
24,1,3
13,1,2
14,1,3
14,1,3
3,1,3
102,1,1
101,0,2
42,0,1
17,0,1
35,0,1
1,0,3
8,0,2
41,0,1
12,0,1
6,0,1
1,0,3
35,0,3
105,0,3
4,0,1
26,0,1
26,0,3
10,0,3
1,0,3
13,0,3
44,0,3
10,0,3
146,0,3
14,0,3
105,0,1
47,0,1
7,0,3
142,2,2
30,2,2
40,2,2
14,2,3
100,2,3
100,1,2
36,0,2
10,0,3
85,1,3
29,1,3
10,1,3
21,1,3
53,1,2
13,1,2
7,1,3
109,0,2
93,0,2
65,0,2
129,0,3
14,0,3
58,0,2
75,0,3
22,0,2
134,0,3
48,0,3
137,0,1
6,0,3
27,0,3
21,0,3
28,0,3
20,0,3
129,0,3
53,0,2
25,0,3
63,0,2
131,0,3
127,0,2
20,0,1
96,0,3
122,0,2
40,1,2
13,0,3
13,0,3
77,2,3
25,2,1
27,2,3
128,0,2
20,2,2
126,2,3
6,2,2
66,2,3
105,2,3
85,2,3
20,1,3
18,2,3
35,1,3
67,2,3
18,2,3
49,1,3
69,2,3
89,1,2
28,1,1
8,1,3
33,1,3
22,1,3
20,1,2
28,1,3
22,1,3
5,0,1
13,0,3
102,0,1
138,0,3
28,0,3
114,0,3
2,0,3
1,0,1
29,0,1
31,0,2
94,0,3
18,0,3
59,0,1
85,0,1
26,0,1
125,0,2
133,0,3
38,0,3
27,0,3
2,0,3
2,0,3
22,0,1
76,0,1
100,0,3
42,0,3
129,0,3
31,0,3
79,0,3
7,0,3
107,0,2
79,0,3
3,0,3
136,0,3
51,0,3
14,0,3
42,0,2
3,0,3
31,2,2
32,2,1
44,2,3
48,2,3
102,2,2
7,1,2
21,2,1
40,1,3
27,2,2
51,1,1
137,1,2
7,1,3
22,1,3
21,1,3
32,1,3
33,1,3
91,0,2
52,0,3
98,0,2
7,0,3
125,0,3
27,0,3
63,0,2
23,0,2
59,0,3
21,0,3
105,0,3
88,0,3
3,0,1
130,0,3
41,0,2
26,0,3
40,0,1
52,0,3
37,0,3
37,0,2
7,0,2
28,0,3
35,0,3
27,0,3
52,0,3
3,0,3
127,0,3
49,0,3
50,0,2
118,0,2
25,0,3
76,0,3
44,0,1
38,0,1
26,0,3
26,0,3
148,0,2
18,0,2
93,0,3
86,0,3
3,2,2
95,2,3
34,2,3
76,2,3
64,2,3
47,2,3
90,2,3
28,2,3
100,2,3
62,2,3
32,2,3
50,2,3
40,2,3
135,2,2
67,2,3
66,0,1
4,0,1
26,0,2
44,2,3
59,2,3
115,2,3
13,0,2
3,1,3
26,1,3
30,1,2
20,1,3
44,1,3
70,1,2
18,1,3
6,1,3
21,1,3
49,1,3
25,1,2
41,1,3
135,2,3
67,2,2
102,1,3
29,1,3
40,1,2
14,1,3
38,1,3
61,1,3
49,1,3
27,0,2
41,0,2
14,0,3
33,0,3
79,0,3
61,0,3
21,0,2
43,0,2
79,0,3
27,0,3
107,0,2
5,0,3
10,0,3
25,0,3
114,0,2
18,0,3
21,0,3
21,0,3
49,0,1
50,0,3
13,0,1
109,0,3
115,0,2
42,2,3
3,2,2
43,2,3
25,2,3
68,2,3
12,2,2
27,2,1
75,2,3
25,2,2
10,2,1
1,0,3
25,2,3
103,2,3
25,1,3
103,1,2
20,1,2
50,1,2
7,1,3
50,1,3
90,1,2
14,1,3
21,1,1
3,1,3
41,1,3
3,1,2
127,1,3
9,1,1
35,1,3
22,1,3
5,1,2
19,1,3
9,1,3
40,1,2
1,1,3
77,0,2
10,0,3
14,1,3
8,0,3
20,0,3
6,0,3
109,0,3
5,0,1
61,0,3
21,0,3
66,0,3
52,0,1
101,0,3
50,0,2
28,0,2
14,0,3
18,0,3
54,0,2
5,0,1
27,0,3
41,0,3
76,0,1
89,0,3
56,0,3
22,0,3
27,0,2
38,0,1
14,0,2
84,0,2
90,0,2
125,0,2
41,0,1
32,0,3
25,0,3
63,0,3
35,0,3
27,0,3
87,0,3
53,0,2
137,0,2
42,0,3
20,0,2
138,0,2
34,0,1
0,0,2
125,0,1
96,0,3
96,0,3
21,2,3
59,1,3
112,1,3
13,1,3
114,1,3
1,1,3
66,0,1
2,1,3
61,1,1
66,0,1
44,0,2
2,0,3
21,0,3
17,0,3
122,0,3
13,0,2
77,0,1
18,0,1
102,0,2
43,0,2
41,0,3
7,0,3
13,0,3
2,0,3
110,0,3
31,0,1
53,0,2
13,0,2
128,0,1
60,0,3
11,0,3
95,0,3
21,0,3
46,0,3
13,2,3
50,0,1
52,0,3
81,0,3
115,0,2
63,0,2
9,0,1
24,0,2
14,0,2
60,0,2
81,0,1
94,0,3
16,0,3
81,0,2
27,0,2
28,0,3
27,0,3
106,2,2
42,2,3
25,2,3
25,2,2
51,2,3
20,1,3
132,0,3
7,1,3
10,1,3
16,1,3
3,1,3
13,0,3
66,0,2
102,1,3
65,0,3
79,0,2
101,0,3
81,0,3
2,0,3
26,0,3
59,0,2
14,0,3
7,0,1
66,0,3
13,0,3
1,0,3
49,0,2
20,0,3
109,0,3
76,2,3
73,2,3
70,0,2
22,0,1
27,0,3
22,0,3
66,0,1
65,0,2
65,0,1
12,1,3
102,1,2
58,1,3
86,0,2
105,0,3
27,2,3
14,2,3
20,2,3
26,1,3
70,1,2
19,1,3
78,1,2
28,1,2
150,1,3
50,1,3
81,1,3
4,1,3
46,1,3
64,1,3
127,1,3
100,1,2
114,1,3
44,1,3
44,1,3
20,1,3
114,1,3
10,1,1
25,0,3
50,0,2
121,0,3
105,0,3
96,1,3
49,1,3
115,0,1
67,2,3
129,1,3
23,0,2
12,0,1
102,0,2
100,0,1
50,0,3
48,0,3
78,0,3
53,0,3
88,0,2
26,1,3
82,1,3
14,1,3
16,0,1
95,0,3
35,0,3
13,0,2
24,0,3
24,0,3
100,0,2
1,1,1
92,0,2
20,0,3
34,0,3
71,0,1
84,0,3
14,0,2
22,0,2
7,0,2
65,0,2
42,0,1
47,0,1
41,0,3
66,0,3
100,0,1
80,2,1
41,2,3
34,2,2
104,2,3
28,1,3
28,2,2
14,0,2
8,0,2
95,0,3
119,1,3
28,1,3
25,1,3
52,1,3
28,0,3
118,0,2
5,0,2
45,0,1
100,0,2
3,0,3
65,0,1
92,0,3
58,0,1
62,0,2
3,0,1
64,1,2
103,0,1
82,0,3
122,0,1
3,0,3
28,0,3
76,0,1
14,0,2
79,0,2
3,0,1
140,0,3
50,0,3
99,0,2
39,1,3
95,1,3
16,0,3
43,1,3
14,2,3
6,0,2
93,1,2
8,1,2
20,1,3
31,1,3
76,1,3
10,1,3
121,1,3
100,1,3
19,1,3
27,1,1
10,1,3
25,1,3
107,1,3
13,1,1
26,1,3
102,1,3
11,1,2
22,1,3
4,1,3
16,1,3
3,1,3
13,1,3
49,1,3
80,1,3
1,0,3
76,0,3
97,0,3
42,1,3
3,0,3
3,0,3
105,0,3
105,0,3
1,0,2
21,0,3
76,0,3
79,0,3
81,1,3
97,1,3
5,1,3
129,1,3
16,0,3
3,0,2
96,0,3
111,0,3
35,0,2
79,0,2
52,1,2
67,0,3
95,0,3
27,0,3
118,0,3
10,0,3
1,0,3
32,0,1
106,0,3
69,0,2
21,0,3
21,0,3
85,2,3
79,2,3
48,2,2
42,2,3
42,2,3
19,1,3
21,1,3
59,1,2
43,1,3
22,1,3
22,1,2
51,1,3
3,1,2
25,1,3
76,1,2
20,1,2
96,0,3
77,0,2
80,0,2
114,0,3
27,1,3
25,1,3
19,1,3
61,1,2
50,0,3
78,0,2
31,0,2
41,0,3
11,0,2
41,0,3
14,0,3
21,0,3
16,0,3
22,0,3
22,0,3
7,0,3
7,0,3
79,0,3
51,0,3
13,0,3
124,0,2
29,0,3
46,0,3
49,0,2
105,0,3
36,0,3
10,0,3
137,2,2
28,2,2
12,2,3
29,1,2
14,1,2
113,1,3
10,1,3
26,1,3
11,1,3
48,1,3
96,1,3
1,1,3
34,1,3
36,1,3
13,1,2
85,1,3
44,1,3
1,1,2
100,0,2
122,0,2
66,0,1
4,0,3
3,0,2
49,2,3
111,0,2
47,0,3
120,1,3
85,1,3
14,0,3
84,0,3
21,0,1
51,0,3
36,0,3
7,0,1
21,0,3
40,0,3
1,0,1
33,0,1
83,0,3
6,0,3
22,0,3
3,0,3
130,0,2
38,0,1
21,0,3
22,0,3
1,0,3
3,0,1
21,0,1
25,0,3
1,0,3
19,0,3
10,0,2
21,0,3
54,2,3
42,0,3
6,0,3
6,0,3
27,0,1
25,0,3
27,1,3
41,0,2
62,0,3
10,0,3
25,1,2
105,1,3
126,1,3
16,0,3
14,0,3
74,0,2
50,0,1
65,0,2
7,0,3
34,0,1
96,0,3
117,0,1
79,0,2
8,0,3
20,0,3
41,0,3
122,0,3
3,2,3
13,2,3
11,2,3
15,0,3
9,0,1
28,0,3
114,0,3
26,0,2
14,0,3
52,0,3
61,2,2
29,0,2
6,0,3
86,0,2
7,0,3
20,0,3
114,0,2
16,0,3
32,0,2
13,2,3
46,1,3
28,0,2
105,0,2
100,1,3
85,1,3
79,1,1
92,1,3
7,1,3
20,1,2
105,1,3
32,0,2
67,0,1
53,0,1
25,0,1
90,0,2
26,0,2
12,0,3
29,0,3
35,0,2
27,0,1
113,0,3
13,0,1
13,0,1
20,0,3
27,0,2
3,0,2
121,2,3
40,2,3
70,2,2
48,2,1
6,1,3
27,1,3
143,2,2
7,2,3
6,2,3
140,2,3
16,1,3
90,1,3
19,2,3
11,1,3
41,0,2
13,0,2
30,0,2
21,0,3
93,0,2
148,0,1
51,0,3
5,0,2
41,0,3
28,0,1
130,0,1
4,0,3
106,0,3
120,0,2
133,0,1
84,0,3
14,0,3
36,0,3
84,0,3
51,0,2
1,0,2
27,0,2
71,0,3
48,0,1
2,0,2
114,2,2
120,2,3
80,2,3
33,2,3
18,0,3
66,0,3
18,1,2
20,1,3
3,1,3
7,1,3
51,1,3
19,0,2
4,1,2
143,1,2
18,1,2
6,1,3
100,1,2
79,1,3
58,1,3
12,1,3
20,1,3
34,0,3
100,1,3
21,0,1
27,0,3
18,0,3
79,0,3
41,2,3
105,1,3
33,1,3
100,0,3
100,0,2
98,0,1
12,0,3
13,0,1
79,0,1
1,2,3
58,2,3
38,2,3
32,2,1
78,2,2
21,2,1
10,2,3
128,2,3
79,2,3
3,2,3
26,2,3
101,1,2
105,1,3
11,1,3
79,1,2
51,1,2
81,1,2
41,1,3
42,1,3
68,1,3
39,1,3
22,1,3
29,0,3
59,0,3
111,0,2
21,0,1
49,0,3
106,0,3
58,0,3
29,0,3
35,0,3
13,0,3
10,0,1
9,0,3
96,0,3
29,0,2
13,0,3
49,0,3
26,0,2
42,2,3
14,2,3
59,2,2
97,2,2
22,1,2
28,1,3
27,0,3
6,1,3
90,1,3
5,1,3
129,1,3
27,1,3
134,1,2
8,1,3
23,1,3
7,1,3
4,1,3
4,1,3
48,1,3
59,0,3
8,1,2
103,1,3
114,1,3
2,1,2
14,1,3
49,1,3
37,1,1
6,0,1
102,0,3
11,0,2
37,0,3
61,0,3
82,0,1
100,0,1
100,0,2
61,0,1
84,0,1
126,0,3
32,0,3
102,0,3
18,0,3
63,0,1
24,0,1
4,0,3
52,0,3
30,0,2
41,0,1
141,0,3
107,0,2
28,0,3
66,0,3
8,0,1
61,0,3
25,2,3
83,2,3
7,2,2
95,2,3
100,2,3
41,2,3
6,2,3
21,2,3
129,2,3
1,2,3
106,2,2
19,1,3
105,2,3
40,2,3
7,1,3
7,2,3
12,1,3
79,1,3
8,1,2
90,1,3
5,1,3
25,1,3
25,1,3
28,1,3
28,1,2
22,1,3
69,1,3
18,1,3
148,1,1
13,1,3
121,1,3
76,0,3
49,0,2
32,0,3
61,0,2
76,0,2
26,0,3
66,0,3
12,0,3
76,0,3
61,0,3
38,0,1
7,0,3
116,0,1
28,1,3
3,1,3
29,0,3
26,0,3
143,0,3
113,0,1
100,0,3
64,0,1
26,0,3
41,2,3
32,2,2
27,2,3
42,2,3
27,0,2
105,0,3
21,0,3
1,0,3
25,2,3
42,2,2
7,2,3
40,0,2
28,1,3
6,1,1
111,1,3
13,1,3
2,1,3
21,1,3
82,1,3
95,1,2
92,1,3
21,1,3
12,0,3
69,0,3
2,0,1
85,0,2
28,0,3
68,0,3
20,0,3
96,0,3
105,0,1
3,0,1
133,0,2
48,0,1
32,0,2
3,0,1
14,0,3
14,0,3
76,0,3
76,0,3
13,0,3
2,0,1
1,0,3
101,0,2
110,0,3
103,0,1
67,0,1
18,0,1
90,0,3
70,0,3
19,0,3
44,0,3
100,0,3
140,0,1
51,0,3
29,0,2
12,0,3
49,0,3
4,0,3
41,0,3
28,0,3
18,0,3
99,0,3
20,0,3
103,0,3
104,0,2
21,0,3
11,2,3
27,2,2
14,2,3
1,2,3
27,0,1
7,0,3
1,2,3
25,1,3
66,1,2
44,1,3
8,1,2
111,1,3
51,1,3
27,1,3
50,1,3
85,0,2
58,0,1
18,0,2
58,0,3
44,0,3
106,1,3
50,0,3
7,0,2
100,0,3
49,0,3
20,0,3
26,0,1
62,0,3
56,0,3
9,0,2
9,0,2
42,0,2
103,0,3
20,0,3
52,0,2
